contig_id,length_bp,length_kb,mapped_reads,RPM,RPKM,best_hit,identity,evalue,bitscore,taxid
k141_42375,7811,7.811,440,97.02,12.42,QBK87879.1,28.3,9.42e-31,124.0,2506606.0
k141_99909,2166,2.166,122,26.9,12.42,WGU26824.1,42.9,1.53e-11,65.5,4568.0
k141_135128,2078,2.078,117,25.8,12.42,QBK86488.1,32.2,1.77e-19,95.1,2506603.0
k141_3831,1688,1.688,95,20.95,12.41,XDR79917.1,40.8,9.36e-49,166.0,3057169.0
k141_29075,3660,3.66,206,45.42,12.41,QKF94735.1,30.2,8.81e-76,257.0,3070911.0
k141_129375,1333,1.333,75,16.54,12.41,QDY52220.1,31.2,1.17e-06,50.8,2596887.0
k141_105401,1830,1.83,103,22.71,12.41,BAD00047.1,26.7,1.29e-29,126.0,3052230.0
k141_75157,5971,5.971,336,74.09,12.41,ARF12495.1,31.8,1.31e-32,125.0,1977640.0
k141_165937,2612,2.612,147,32.41,12.41,ACD54816.1,28.3,1.67e-16,79.3,104782.0
k141_102911,8135,8.135,458,100.99,12.41,AYV84350.1,30.0,6.66e-18,89.7,2487770.0
k141_6337,1848,1.848,104,22.93,12.41,YP_008438763.1,27.2,2.62e-07,54.7,1349410.0
k141_70854,1421,1.421,80,17.64,12.41,SPN79811.1,27.1,3.69e-11,67.4,2126980.0
k141_130475,1173,1.173,66,14.55,12.41,QBK92408.1,30.3,5.88e-14,71.6,2506595.0
k141_35661,1315,1.315,74,16.32,12.41,AYV81995.1,34.5,7.08e-14,72.4,2487769.0
k141_113960,6767,6.767,381,84.01,12.41,YP_009507462.1,31.9,2.65e-15,80.1,97195.0
k141_95363,4605,4.605,259,57.11,12.4,AYV85593.1,32.7,1.36e-44,169.0,2487771.0
k141_113788,1849,1.849,104,22.93,12.4,XDO02062.1,31.8,1.8900000000000001e-31,127.0,3240092.0
k141_140739,4819,4.819,271,59.76,12.4,AYV77759.1,35.3,7.58e-07,52.0,2487765.0
k141_114705,6524,6.524,367,80.92,12.4,CAE02704.1,26.0,1.1400000000000001e-26,117.0,4952.0
k141_1467,2883,2.883,162,35.72,12.39,QBK89424.1,37.7,1.16e-10,62.0,2506609.0
k141_105851,4841,4.841,272,59.98,12.39,XKM46455.1,35.6,2.8599999999999998e-30,121.0,3378357.0
k141_140443,1103,1.103,62,13.67,12.39,QFG74471.1,39.2,7.36e-74,249.0,1737588.0
k141_92877,1121,1.121,63,13.89,12.39,UPW42252.1,43.8,1.48e-11,62.8,2937230.0
k141_30108,1014,1.014,57,12.57,12.39,QKF94735.1,35.7,9.25e-36,137.0,3070911.0
k141_65025,5604,5.604,315,69.46,12.39,XHA59793.1,29.9,3.09e-35,134.0,3101553.0
k141_48599,6466,6.466,363,80.04,12.38,AGE53021.1,28.5,4.1e-28,120.0,1278251.0
k141_37824,1674,1.674,94,20.73,12.38,QBK87607.1,43.4,5.53e-25,103.0,2506605.0
k141_154388,2726,2.726,153,33.74,12.38,APU89108.1,31.1,1.4700000000000002e-27,111.0,1924551.0
k141_508,2102,2.102,118,26.02,12.38,SPN79811.1,28.4,3.73e-19,90.1,2126980.0
k141_51703,2066,2.066,116,25.58,12.38,QBK88329.1,27.4,3.8e-15,77.4,2506606.0
k141_4484,3777,3.777,212,46.75,12.38,QDY51995.1,35.6,6.149999999999999e-54,192.0,2596887.0
k141_95435,5113,5.113,287,63.28,12.38,QKF94547.1,34.0,9.33e-26,105.0,3070911.0
k141_4201,10156,10.156,570,125.68,12.38,QDY52311.1,29.1,1e-08,58.5,2596887.0
k141_117016,5484,5.484,308,67.91,12.38,CCQ71111.1,30.5,5.38e-13,74.3,51543.0
k141_159193,1906,1.906,107,23.59,12.38,ARF08993.1,33.9,1.27e-44,167.0,1977631.0
k141_93668,5630,5.63,316,69.68,12.38,ARF11555.1,33.3,5.4e-17,84.7,1977640.0
k141_95489,4169,4.169,234,51.6,12.38,QBK86945.1,40.5,1.92e-21,90.1,2506604.0
k141_108023,5171,5.171,290,63.94,12.37,QFG73671.1,33.0,1.81e-40,147.0,1737588.0
k141_70571,1479,1.479,83,18.3,12.37,QKU34311.1,33.3,1.71e-17,84.0,
k141_4178,3477,3.477,195,43.0,12.37,YP_009430141.1,32.5,1.87e-20,94.4,1349410.0
k141_114217,12517,12.517,702,154.79,12.37,QFG74538.1,49.4,2.28e-88,270.0,1737588.0
k141_89518,1319,1.319,74,16.32,12.37,QBK88329.1,29.3,6.74e-13,70.9,2506606.0
k141_102146,1961,1.961,110,24.25,12.37,QBK87088.1,43.5,8.28e-06,53.1,2506604.0
k141_172296,3386,3.386,190,41.89,12.37,QPI16506.1,48.5,5.39e-34,116.0,2763269.0
k141_96806,2015,2.015,113,24.92,12.37,AGE49989.1,27.9,3.61e-06,51.6,1278252.0
k141_21861,1533,1.533,86,18.96,12.37,QBK89597.1,32.5,8.93e-17,80.9,2506585.0
k141_9887,1372,1.372,77,16.98,12.37,AYV82301.1,33.5,5.67e-45,171.0,2487769.0
k141_11373,4154,4.154,233,51.38,12.37,AYV84365.1,37.6,6.79e-07,51.2,2487770.0
k141_112395,2088,2.088,117,25.8,12.36,YP_009352570.1,23.8,1.87e-08,57.8,1859492.0
k141_12077,1391,1.391,78,17.2,12.36,QBK88329.1,28.8,1.84e-14,75.1,2506606.0
k141_7849,1177,1.177,66,14.55,12.36,QKU34721.1,35.6,2.94e-20,92.0,
k141_147678,3408,3.408,191,42.12,12.36,CAL36990.1,33.8,1.46e-14,72.8,55567.0
k141_167037,2354,2.354,132,29.11,12.36,YP_009120778.1,53.5,2.95e-51,167.0,1605721.0
k141_68229,1784,1.784,100,22.05,12.36,AGE50697.1,29.5,1.42e-10,66.6,1278247.0
k141_108494,6777,6.777,380,83.79,12.36,YP_007676115.1,26.1,2.22e-25,108.0,755272.0
k141_30090,1070,1.07,60,13.23,12.36,YP_009448213.1,33.3,3.5e-12,66.6,2023057.0
k141_120613,5993,5.993,336,74.09,12.36,WZO87694.1,29.4,1.05e-11,71.2,2809302.0
k141_111699,3215,3.215,180,39.69,12.35,QFG74393.1,28.1,1.31e-08,57.0,1737588.0
k141_16214,1678,1.678,94,20.73,12.35,BBI30359.1,31.5,1.25e-19,89.7,3114988.0
k141_46388,3590,3.59,201,44.32,12.35,QBK92408.1,31.1,3.56e-19,87.0,2506595.0
k141_99413,3446,3.446,193,42.56,12.35,QBK89736.1,30.3,4.42e-14,75.5,2506586.0
k141_4210,7821,7.821,438,96.58,12.35,QBK88446.1,26.8,1.31e-72,265.0,2506608.0
k141_73557,2162,2.162,121,26.68,12.34,APU88859.1,26.4,5e-19,95.9,1924548.0
k141_104696,5165,5.165,289,63.72,12.34,NP_077671.1,39.8,2.23e-10,68.2,37665.0
k141_176905,1090,1.09,61,13.45,12.34,AGE48886.1,26.8,4.42e-19,92.8,1278246.0
k141_117384,9070,9.07,507,111.79,12.33,YP_009119842.1,29.4,5.770000000000001e-27,114.0,1605721.0
k141_72528,5935,5.935,332,73.21,12.33,QKF94253.1,31.8,9.62e-29,117.0,3070911.0
k141_111372,2862,2.862,160,35.28,12.33,AXH78870.1,28.5,5.87e-12,68.9,2202954.0
k141_146243,1073,1.073,60,13.23,12.33,AZT88650.1,38.5,5.26e-06,47.0,2501216.0
k141_34370,2415,2.415,135,29.77,12.33,AGE52900.1,47.0,2.4200000000000002e-110,334.0,1278251.0
k141_70669,4293,4.293,240,52.92,12.33,WZH58786.1,36.8,4.51e-07,50.4,3129788.0
k141_170243,5723,5.723,320,70.56,12.33,SPN79568.1,35.3,2.16e-76,248.0,2126980.0
k141_166976,13381,13.381,748,164.93,12.33,XDO02353.1,27.8,1.98e-22,95.9,3240092.0
k141_124957,4398,4.398,246,54.24,12.33,AYV81995.1,36.2,3.48e-202,652.0,2487769.0
k141_82769,5114,5.114,286,63.06,12.33,AAU93534.1,37.5,2.58e-07,52.0,4577.0
k141_152665,1342,1.342,75,16.54,12.32,AYV75407.1,57.5,1.69e-08,50.4,2487775.0
k141_133548,17284,17.284,966,213.0,12.32,AMZ02739.1,36.7,7.93e-93,299.0,1835008.0
k141_133308,1683,1.683,94,20.73,12.32,YP_009174690.1,42.4,2.5e-46,158.0,1586713.0
k141_82993,6000,6.0,335,73.87,12.31,BCS82877.1,39.1,1.72e-21,88.6,2811091.0
k141_43636,1379,1.379,77,16.98,12.31,AYV83811.1,26.2,2.12e-13,73.9,2487770.0
k141_65797,3474,3.474,194,42.78,12.31,ABG37656.1,44.8,5.55e-17,82.8,3694.0
k141_33543,1272,1.272,71,15.66,12.31,XDO02362.1,29.9,3.4e-08,58.5,3240092.0
k141_127206,4479,4.479,250,55.12,12.31,QBK92268.1,32.2,3.97e-19,94.7,2506594.0
k141_85578,1201,1.201,67,14.77,12.3,XHA59793.1,30.7,4.55e-15,75.5,3101553.0
k141_81198,1237,1.237,69,15.21,12.3,ULY68478.1,38.0,8.28e-12,66.6,2922419.0
k141_106027,2779,2.779,155,34.18,12.3,QBK87088.1,29.4,1.45e-10,68.2,2506604.0
k141_54703,7890,7.89,440,97.02,12.3,APU88999.1,34.5,2.14e-07,52.0,1924548.0
k141_95015,1631,1.631,91,20.07,12.3,ARF09189.1,44.9,2.52e-17,79.0,1977631.0
k141_164772,3728,3.728,208,45.86,12.3,AUI39626.1,31.5,1.05e-08,59.3,47929.0
k141_109927,1900,1.9,106,23.37,12.3,BDT62823.1,27.9,3.17e-07,53.1,2984280.0
k141_159227,2366,2.366,132,29.11,12.3,YP_009174518.1,26.8,6.8e-16,84.3,1586714.0
k141_92876,1615,1.615,90,19.84,12.29,QBK92099.1,46.8,3.2799999999999998e-90,275.0,2506594.0
k141_114343,6422,6.422,358,78.94,12.29,WGU26825.1,31.9,1.1899999999999999e-55,199.0,4568.0
k141_126953,2242,2.242,125,27.56,12.29,CAE02704.1,26.1,1.94e-25,113.0,4952.0
k141_139980,4826,4.826,269,59.31,12.29,QFG74738.1,25.8,3.3e-18,94.4,1737588.0
k141_105310,2547,2.547,142,31.31,12.29,ABY48142.1,46.4,2.6500000000000003e-100,310.0,3880.0
k141_74291,2206,2.206,123,27.12,12.29,QOI90522.1,40.4,7.5e-142,432.0,455367.0
k141_38269,1401,1.401,78,17.2,12.28,AMZ02667.1,34.6,7.550000000000001e-71,244.0,1835008.0
k141_1001,4631,4.631,258,56.89,12.28,QFG74015.1,29.9,1.63e-55,202.0,1737588.0
k141_61442,2443,2.443,136,29.99,12.28,AGE48886.1,30.4,2.81e-11,68.6,1278246.0
k141_175711,1904,1.904,106,23.37,12.28,ARR74961.1,25.2,5.71e-12,71.6,1988039.0
k141_136479,5119,5.119,285,62.84,12.28,ARF10911.1,30.5,2.1099999999999998e-60,226.0,1977638.0
k141_152216,1868,1.868,104,22.93,12.28,YP_009310209.1,44.1,4.21e-08,50.8,1720526.0
k141_1958,3071,3.071,171,37.71,12.28,UUT40483.1,46.8,6.13e-38,133.0,2971331.0
k141_61344,2265,2.265,126,27.78,12.27,QKU35362.1,23.8,7.19e-07,56.6,
k141_97797,1294,1.294,72,15.88,12.27,QDY52285.1,28.3,7.02e-08,54.3,2596887.0
k141_34392,7207,7.207,401,88.42,12.27,QOR60244.1,25.1,2.2400000000000003e-21,100.0,2530038.0
k141_98848,2192,2.192,122,26.9,12.27,QKU34311.1,33.9,1.65e-15,80.9,
k141_100818,6091,6.091,339,74.75,12.27,UUT40483.1,43.0,3.57e-12,64.7,2971331.0
k141_129890,3594,3.594,200,44.1,12.27,QFG73775.1,42.0,6.19e-08,58.9,1737588.0
k141_176875,1492,1.492,83,18.3,12.27,WZO87299.1,66.7,8.01e-51,172.0,2809302.0
k141_108819,1150,1.15,64,14.11,12.27,AYV82294.1,37.3,3.24e-10,58.9,2487769.0
k141_30993,3649,3.649,203,44.76,12.27,QIH04859.1,30.7,2.5699999999999998e-23,99.4,2713452.0
k141_173600,4744,4.744,264,58.21,12.27,QFG74393.1,36.4,2.21e-18,85.5,1737588.0
k141_53092,7169,7.169,399,87.98,12.27,QPI16652.1,38.8,1.5800000000000002e-27,119.0,2763270.0
k141_40506,1582,1.582,88,19.4,12.27,ADX06657.1,28.4,6.97e-11,66.2,938083.0
k141_68619,5282,5.282,294,64.83,12.27,XCW86612.1,53.5,2.89e-43,143.0,3234153.0
k141_79841,1815,1.815,101,22.27,12.27,YP_009448872.1,36.6,6.440000000000001e-47,169.0,2023057.0
k141_43502,7316,7.316,407,89.74,12.27,BDC16957.1,27.0,6.49e-09,60.1,2801461.0
k141_144982,9343,9.343,520,114.66,12.27,AGE57679.1,36.8,2e-13,68.6,1278276.0
k141_76379,2770,2.77,154,33.96,12.26,QKU34031.1,46.4,2.07e-10,58.5,
k141_162619,9140,9.14,508,112.01,12.26,AYV83625.1,23.1,4.81e-10,64.7,2487770.0
k141_110864,1151,1.151,64,14.11,12.26,AYV82542.1,23.1,2.27e-06,52.4,2487770.0
k141_177592,1834,1.834,102,22.49,12.26,QOI90377.1,42.0,3.98e-09,52.4,455367.0
k141_57032,5072,5.072,282,62.18,12.26,QKF94179.1,28.8,1.03e-09,61.2,3070911.0
k141_30111,1691,1.691,94,20.73,12.26,QKF93464.1,22.8,1.41e-17,89.7,3070911.0
k141_179091,4481,4.481,249,54.9,12.25,WRJ69478.1,37.5,1.2299999999999999e-48,169.0,3045048.0
k141_112090,5976,5.976,332,73.21,12.25,WZO87644.1,26.0,3.79e-07,54.3,2809302.0
k141_112251,2196,2.196,122,26.9,12.25,QBK84590.1,30.1,1e-07,52.0,2506600.0
k141_134996,1890,1.89,105,23.15,12.25,WLY67778.1,41.6,2.33e-110,357.0,4932.0
k141_106983,1494,1.494,83,18.3,12.25,ARF10066.1,23.5,1.06e-09,63.2,1977633.0
k141_63771,7741,7.741,430,94.81,12.25,QDY52114.1,30.0,1.01e-19,91.3,2596887.0
k141_49052,2052,2.052,114,25.14,12.25,ADX06657.1,27.9,2.76e-14,76.3,938083.0
k141_118820,1800,1.8,100,22.05,12.25,QBK87088.1,34.1,1.39e-16,81.6,2506604.0
k141_149234,2717,2.717,151,33.3,12.25,XDO01843.1,26.6,5.28e-08,55.1,3240092.0
k141_59197,1117,1.117,62,13.67,12.24,AWA44806.1,35.9,7.81e-10,60.1,4547.0
k141_151846,2197,2.197,122,26.9,12.24,QKF94731.1,30.9,5.1900000000000004e-36,142.0,3070911.0
k141_78870,3406,3.406,189,41.67,12.24,AYV78720.1,34.8,1.92e-18,86.7,2487765.0
k141_108204,1261,1.261,70,15.43,12.24,YP_009001498.1,26.7,6e-06,48.5,62099.0
k141_171364,3476,3.476,193,42.56,12.24,YP_009001498.1,37.2,8.98e-07,49.3,62099.0
k141_14331,8072,8.072,448,98.78,12.24,QKF94253.1,23.1,3.76e-15,82.0,3070911.0
k141_160523,3715,3.715,206,45.42,12.23,YP_009001498.1,24.6,3.37e-09,58.2,62099.0
k141_104664,2650,2.65,147,32.41,12.23,QDY51684.1,39.6,1.97e-159,491.0,2596887.0
k141_76065,7770,7.77,431,95.04,12.23,APU88859.1,25.3,3.2e-17,90.9,1924548.0
k141_71421,1622,1.622,90,19.84,12.23,QIG60197.1,24.2,2.28e-07,58.2,2704073.0
k141_32341,1388,1.388,77,16.98,12.23,AYV80835.1,39.4,3.88e-11,65.1,2487768.0
k141_67872,2055,2.055,114,25.14,12.23,QBK86945.1,54.6,4.1e-85,259.0,2506604.0
k141_109551,7085,7.085,393,86.66,12.23,CCQ71112.1,29.3,5.14e-22,97.8,51543.0
k141_91399,1154,1.154,64,14.11,12.23,QOI90522.1,31.8,7.010000000000001e-21,92.8,455367.0
k141_136210,2074,2.074,115,25.36,12.23,AUI39624.1,37.5,4.08e-07,51.2,47929.0
k141_154801,4777,4.777,265,58.43,12.23,AGE52900.1,32.1,1.68e-55,195.0,1278251.0
k141_88030,1046,1.046,58,12.79,12.23,AWD84563.1,40.4,4.23e-30,112.0,44088.0
k141_180413,2346,2.346,130,28.66,12.22,ARF10911.1,30.8,3.8800000000000003e-47,181.0,1977638.0
k141_81120,12598,12.598,698,153.91,12.22,AYV78344.1,27.6,2.5600000000000003e-47,181.0,2487765.0
k141_34691,3357,3.357,186,41.01,12.22,YP_009001498.1,31.0,5.64e-13,71.6,62099.0
k141_126495,7254,7.254,402,88.64,12.22,QFG74701.1,26.0,8.19e-29,120.0,1737588.0
k141_23586,2491,2.491,138,30.43,12.22,QBK89986.1,38.1,1.27e-21,89.0,2506586.0
k141_168354,3878,3.878,215,47.41,12.22,NP_077550.1,24.7,2.05e-07,57.0,37665.0
k141_99323,2023,2.023,112,24.7,12.21,XCA47310.1,50.0,3.02e-07,55.8,3057169.0
k141_153359,8396,8.396,465,102.53,12.21,WYD65821.1,58.6,7.13e-69,223.0,10497.0
k141_78553,1553,1.553,86,18.96,12.21,QBK87310.1,31.5,1.98e-30,123.0,2506605.0
k141_130586,1336,1.336,74,16.32,12.21,QDY52388.1,32.3,3.14e-10,61.6,2596887.0
k141_164614,3430,3.43,190,41.89,12.21,QKF94253.1,31.1,3.2e-65,227.0,3070911.0
k141_9700,2278,2.278,126,27.78,12.2,AYV81995.1,28.9,5.520000000000001e-27,115.0,2487769.0
k141_69970,11912,11.912,659,145.31,12.2,UZT29031.1,30.9,3.29e-14,77.8,2809609.0
k141_19855,4753,4.753,263,57.99,12.2,SPN79317.1,51.0,1.91e-39,137.0,2126980.0
k141_66919,3868,3.868,214,47.19,12.2,YP_009001498.1,25.7,2.23e-17,85.9,62099.0
k141_88974,1428,1.428,79,17.42,12.2,CAD61259.1,50.2,5.01e-81,269.0,7955.0
k141_6787,5730,5.73,317,69.9,12.2,XHA59911.1,31.4,1.37e-37,141.0,3425993.0
k141_67019,1646,1.646,91,20.07,12.19,QPI16231.1,32.8,1.63e-16,77.8,2763269.0
k141_175696,12232,12.232,676,149.06,12.19,XDO02353.1,28.4,1.43e-25,104.0,3240092.0
k141_52893,8897,8.897,492,108.49,12.19,AYV75523.1,27.0,1.68e-27,124.0,2487775.0
k141_149145,1284,1.284,71,15.66,12.19,QKU35065.1,30.1,6.9e-11,63.9,
k141_107539,1158,1.158,64,14.11,12.19,WBR14220.1,32.3,7.450000000000001e-26,107.0,3019033.0
k141_181228,4414,4.414,244,53.8,12.19,ARF12357.1,30.2,6.980000000000001e-21,94.7,1977640.0
k141_87830,13044,13.044,721,158.98,12.19,YP_009120775.1,35.4,1.32e-35,135.0,1605721.0
k141_27465,1610,1.61,89,19.62,12.19,QKU34798.1,27.4,4.49e-07,54.3,
k141_153129,1900,1.9,105,23.15,12.19,QKF93673.1,35.1,5e-14,73.9,3070911.0
k141_133880,3401,3.401,188,41.45,12.19,ABY48135.1,26.9,1.77e-30,130.0,3880.0
k141_65956,2028,2.028,112,24.7,12.18,WZO80214.1,35.2,5.47e-20,90.9,2809302.0
k141_74863,2336,2.336,129,28.44,12.18,QKF93746.1,38.4,3.97e-36,137.0,3070911.0
k141_2018,2860,2.86,158,34.84,12.18,WGU26824.1,31.9,1.69e-54,191.0,4568.0
k141_102670,1448,1.448,80,17.64,12.18,AYV84617.1,34.3,1.4500000000000002e-27,113.0,2487770.0
k141_130426,1702,1.702,94,20.73,12.18,ABO45232.1,35.9,1.22e-16,79.7,29057.0
k141_96823,5685,5.685,314,69.24,12.18,QFG73671.1,35.7,5.819999999999999e-48,168.0,1737588.0
k141_151833,4690,4.69,259,57.11,12.18,YP_009163856.1,24.3,5.62e-07,53.1,1697349.0
k141_4677,1684,1.684,93,20.51,12.18,YP_001497339.1,33.5,3.52e-15,77.8,46021.0
k141_132996,1285,1.285,71,15.66,12.18,YP_009448872.1,38.8,8.04e-74,244.0,2023057.0
k141_97245,3187,3.187,176,38.81,12.18,QFG74102.1,25.9,4.23e-11,68.2,1737588.0
k141_130017,1358,1.358,75,16.54,12.18,QPI16131.1,36.0,4.32e-41,152.0,2763269.0
k141_14251,3312,3.312,183,40.35,12.18,QOI90398.1,50.4,1.3200000000000001e-110,342.0,455367.0
k141_93299,1702,1.702,94,20.73,12.18,ARF09811.1,26.1,1.52e-29,128.0,1977633.0
k141_29053,3024,3.024,167,36.82,12.18,AYV81649.1,33.1,2.96e-06,51.6,2487768.0
k141_152032,4781,4.781,264,58.21,12.18,QBK87722.1,33.1,1.03e-15,75.1,2506606.0
k141_173380,3333,3.333,184,40.57,12.17,BAC82628.1,24.9,2.98e-07,55.5,7165.0
k141_155786,3607,3.607,199,43.88,12.17,QPI16349.1,30.3,7.88e-07,51.2,2763269.0
k141_143003,3189,3.189,176,38.81,12.17,QKU34031.1,43.8,1.98e-108,341.0,
k141_27794,1214,1.214,67,14.77,12.17,AGE51236.1,29.2,1.52e-25,113.0,1278248.0
k141_20333,2303,2.303,127,28.0,12.16,AQN68540.1,30.1,7.44e-33,134.0,1956188.0
k141_77219,5329,5.329,294,64.83,12.16,QKU35804.1,22.8,4.27e-22,105.0,
k141_172691,2993,2.993,165,36.38,12.16,QBK85983.1,33.3,7.4e-18,77.0,2506602.0
k141_167086,1505,1.505,83,18.3,12.16,ABY48142.1,46.3,3.2e-26,105.0,3880.0
k141_150670,5475,5.475,302,66.59,12.16,WGU26825.1,25.3,4e-20,98.6,4568.0
k141_167036,4497,4.497,248,54.68,12.16,ARF11847.1,36.8,2.81e-13,69.3,1977640.0
k141_38209,1796,1.796,99,21.83,12.15,QKU34031.1,57.4,5.49e-158,467.0,
k141_51147,6644,6.644,366,80.7,12.15,ARF08993.1,34.4,2.0099999999999998e-52,191.0,1977631.0
k141_114809,2631,2.631,145,31.97,12.15,QKF93884.1,44.9,4.14e-18,82.0,3070911.0
k141_44818,8091,8.091,446,98.34,12.15,QBK87648.1,35.8,1.88e-07,52.4,2506605.0
k141_89211,2667,2.667,147,32.41,12.15,AYV81995.1,45.0,3.35e-73,248.0,2487769.0
k141_165817,1216,1.216,67,14.77,12.15,QKF94735.1,25.6,3.78e-07,55.5,3070911.0
k141_52809,2995,2.995,165,36.38,12.15,ABY48141.1,26.7,6.46e-37,148.0,3880.0
k141_73517,7277,7.277,401,88.42,12.15,APU89108.1,28.7,6.21e-09,60.5,1924551.0
k141_3796,1417,1.417,78,17.2,12.14,QBK89597.1,30.1,2.82e-09,59.7,2506585.0
k141_38096,1653,1.653,91,20.07,12.14,XDO02062.1,29.9,4.8e-41,155.0,3240092.0
k141_141183,1508,1.508,83,18.3,12.14,QKF94735.1,25.2,9.06e-11,66.2,3070911.0
k141_107505,5012,5.012,276,60.86,12.14,APU88852.1,32.9,1.81e-59,215.0,1924548.0
k141_113934,8157,8.157,449,99.0,12.14,QFG73887.1,32.1,4.4400000000000004e-32,125.0,1737588.0
k141_52556,2888,2.888,159,35.06,12.14,QKU34499.1,32.1,6.960000000000001e-29,120.0,
k141_8699,4414,4.414,243,53.58,12.14,XDO02362.1,25.6,8.27e-11,67.8,3240092.0
k141_140187,7119,7.119,392,86.44,12.14,ATZ80436.1,32.7,1.1e-18,87.4,2024608.0
k141_159953,1671,1.671,92,20.29,12.14,YP_009448872.1,39.6,1.49e-42,156.0,2023057.0
k141_41451,1708,1.708,94,20.73,12.14,AHA54614.1,31.1,3.1799999999999998e-24,103.0,1421421.0
k141_133405,3397,3.397,187,41.23,12.14,QKU33489.1,21.8,1.91e-07,56.2,
k141_31296,1707,1.707,94,20.73,12.14,QBK87987.1,32.8,3.64e-11,64.7,2506606.0
k141_64371,5594,5.594,308,67.91,12.14,YP_009001225.1,30.2,6.02e-17,83.2,1450746.0
k141_119785,1072,1.072,59,13.01,12.14,QBK87745.1,28.0,8.78e-15,76.6,2506606.0
k141_158429,2162,2.162,119,26.24,12.14,QBK88329.1,30.3,2.67e-12,68.6,2506606.0
k141_140616,1072,1.072,59,13.01,12.14,WIF15735.1,76.6,1.47e-16,76.3,205075.0
k141_57768,2816,2.816,155,34.18,12.14,WBF70730.1,37.8,2.18e-07,55.8,3017316.0
k141_145987,2000,2.0,110,24.25,12.13,WIE95307.1,40.3,1.88e-22,92.4,3050019.0
k141_54425,1491,1.491,82,18.08,12.13,QKF94107.1,38.6,3.59e-11,61.2,3070911.0
k141_84077,2817,2.817,155,34.18,12.13,QKU35306.1,34.5,1.1099999999999999e-42,154.0,
k141_153609,1236,1.236,68,14.99,12.13,AAK92822.1,53.2,1.5e-71,228.0,3702.0
k141_87315,1945,1.945,107,23.59,12.13,QKU33818.1,20.6,7.59e-14,77.8,
k141_26267,1309,1.309,72,15.88,12.13,WGU26824.1,33.2,3.45e-50,177.0,4568.0
k141_125576,5870,5.87,323,71.22,12.13,ABY48138.1,25.6,4.37e-09,63.5,3880.0
k141_54278,3840,3.84,211,46.53,12.12,XDO01843.1,20.7,4.78e-10,66.2,3240092.0
k141_64096,1819,1.819,100,22.05,12.12,WIL04310.1,41.8,3.35e-06,48.9,3032484.0
k141_38670,12265,12.265,674,148.62,12.12,WGU26824.1,38.0,4.39e-36,138.0,4568.0
k141_16036,5039,5.039,277,61.08,12.12,ADB85364.1,46.3,2.57e-22,92.4,38705.0
k141_66183,2875,2.875,158,34.84,12.12,QBK87088.1,35.4,1.16e-14,76.3,2506604.0
k141_17231,1092,1.092,60,13.23,12.12,QOI90314.1,32.5,4.03e-39,147.0,455367.0
k141_15997,2728,2.728,150,33.07,12.12,YP_003969899.1,45.6,8.449999999999999e-42,149.0,693272.0
k141_12113,9350,9.35,514,113.34,12.12,AYV84350.1,24.9,2.0199999999999998e-24,106.0,2487770.0
k141_96726,1110,1.11,61,13.45,12.12,YP_009001498.1,32.6,1.4e-06,52.8,62099.0
k141_144186,5712,5.712,314,69.24,12.12,WGU26825.1,30.0,2.57e-43,165.0,4568.0
k141_61880,1456,1.456,80,17.64,12.12,ATZ81037.1,24.0,4.06e-06,51.2,2024608.0
k141_5930,5257,5.257,289,63.72,12.12,AYV81649.1,32.0,1.24e-11,67.0,2487768.0
k141_27735,7657,7.657,421,92.83,12.12,ABZ80022.1,29.9,4.94e-15,82.0,2737033.0
k141_23262,2366,2.366,130,28.66,12.12,QBK87874.1,38.7,5.4399999999999996e-67,221.0,2506606.0
k141_176940,9648,9.648,530,116.86,12.11,AYV80239.1,24.6,1.16e-07,55.5,2487767.0
k141_39166,3441,3.441,189,41.67,12.11,QBZ81271.1,29.4,1.56e-10,66.2,2568002.0
k141_54498,4736,4.736,260,57.33,12.11,QDH89688.1,39.0,2.81e-14,72.8,2587224.0
k141_12987,4605,4.605,253,55.79,12.11,APU89170.1,55.9,9.67e-51,162.0,1924550.0
k141_71810,3406,3.406,187,41.23,12.11,SPN79811.1,34.1,3.43e-20,94.4,2126980.0
k141_11850,2949,2.949,162,35.72,12.11,AYV77015.1,44.4,9.18e-28,116.0,2487763.0
k141_39809,2513,2.513,138,30.43,12.11,YP_009001498.1,26.1,9.02e-08,55.1,62099.0
k141_58321,1712,1.712,94,20.73,12.11,WGU26824.1,35.4,2.1e-19,89.0,4568.0
k141_147700,2585,2.585,142,31.31,12.11,NP_077711.1,41.8,1.25e-25,113.0,37665.0
k141_75466,1111,1.111,61,13.45,12.11,AGE50057.1,44.4,6.66e-09,53.5,1278270.0
k141_132554,9013,9.013,495,109.15,12.11,AGE56176.1,45.8,7.39e-56,192.0,1278261.0
k141_95218,5704,5.704,313,69.02,12.1,QIH04859.1,43.4,1.0599999999999999e-67,213.0,2713452.0
k141_147628,5101,5.101,280,61.74,12.1,ARF09178.1,26.5,1.55e-31,128.0,1977631.0
k141_147914,1512,1.512,83,18.3,12.1,YP_009001498.1,26.2,4.53e-18,86.3,62099.0
k141_172359,4648,4.648,255,56.23,12.1,QBK88163.1,44.1,2.02e-49,173.0,2506606.0
k141_10479,2333,2.333,128,28.22,12.1,QBK88093.1,33.9,3.33e-38,139.0,2506606.0
k141_113407,1767,1.767,97,21.39,12.1,QKU35954.1,30.0,6.77e-10,59.3,
